source	target
GRAMD2B	TXLNA
GRAMD2B	TXLNG
GRAMD2B	TXNDC15
GRAMD2B	VAMP5
GRAMD4	MAP3K7
GRAMD4	MTMR9
GRAMD4	NTAQ1
GRAMD4	PBXIP1
GRAMD4	PLEKHF2
GRAMD4	SH2D4A
GRAMD4	SMARCD1
GRAMD4	TACC2
GRAMD4	TBC1D15
GRAP	HTT
GRAP	LAT
GRAP	RBPMS
GRAP	REL
GRAP	TOX
GRAP	TRIM21
GRAP2	HEYL
GRAP2	HNRNPK
GRAP2	IFNAR2
GRAP2	IHO1
GRAP2	IKZF3
GRAP2	ITCH
GRAP2	KHDRBS2
GRAP2	KPRP
GRAP2	KRT13
GRAP2	KRTAP1-3
GRAP2	KRTAP4-11
GRAP2	KRTAP4-12
GRAP2	LAT
GRAP2	LATS2
GRAP2	LCP2
GRAP2	LNX1
GRAP2	LNX2
GRAP2	MAGED1
GRAP2	MAP4K1
GRAP2	MKRN3
GRAP2	MOS
GRAP2	MTUS2
GRAP2	PBLD
GRAP2	PECR
GRAP2	PNMA1
GRAP2	PRKAA2
GRAP2	PRR35
GRAP2	PTPN23
GRAP2	RAVER1
GRAP2	RBPMS
GRAP2	RINT1
GRAP2	SH2D4A
GRAP2	SNX18
GRAP2	SPRY2
GRAP2	STAMBP
GRAP2	TFIP11
GRAP2	TLE5
GRAP2	TNIP1
GRAP2	TRAF1
GRAP2	TRIM68
GRAP2	TSNAXIP1
GRAP2	USP8
GRAP2	WWP2
GRAP2	YWHAE
GRAP2	ZBTB7B
GRAP2	ZNF250
GRAP2	ZNF319
GRAP2	ZNF526
GRAP2	ZSCAN21
GRAPL	PRKAB2
GRAPL	RIPPLY1
GRAPL	TCP11
GRAPL	TPGS2
GRAPL	ZNF76
GRB10	GRB2
GRB10	IGF1R
GRB10	INSR
GRB10	IRS1
GRB10	IRS2
GRB10	JPH3
GRB10	KANK2
GRB10	KIT
GRB10	KPNA3
GRB10	LMO3
GRB10	MAGEA3
GRB10	MAP2K1
GRB10	NEDD4L
GRB10	NFKBID
GRB10	NRN1
GRB10	PAK1
GRB10	PICK1
GRB10	PPP2R2D
GRB10	RAF1
GRB10	RCAN3
GRB10	RET
GRB10	RILP
GRB10	S100A2
GRB10	SETDB1
GRB10	SFN
GRB10	SRC
GRB10	TEKT4
GRB10	TEPSIN
GRB10	TNK1
GRB10	TXK
GRB10	WDR59
GRB10	YWHAE
GRB10	YWHAG
GRB10	YWHAH
GRB10	ZMYND19
GRB14	INSR
GRB14	STK26
GRB14	TNKS2
GRB14	TRIM27
GRB2	H2AX
GRB2	H4C1
GRB2	HELZ
GRB2	HNRNPC
GRB2	HNRNPK
GRB2	HOMEZ
GRB2	HSP90AB1
GRB2	HSPA5
GRB2	HSPA8
GRB2	HSPA9
GRB2	HTT
GRB2	IKZF3
GRB2	IL6ST
GRB2	INCA1
GRB2	INPP5D
GRB2	INPPL1
GRB2	INSR
GRB2	IQGAP1
GRB2	IRS1
GRB2	IRS2
GRB2	IRS4
GRB2	ITGB3BP
GRB2	ITK
GRB2	JADE2
GRB2	JAK1
GRB2	JAK2
GRB2	KHDRBS1
GRB2	KIAA0408
GRB2	KIT
GRB2	KLF15
GRB2	KPRP
GRB2	KRT17
GRB2	KRT2
GRB2	KRT8
GRB2	KRTAP19-5
GRB2	LAT
GRB2	LAT2
GRB2	LCP2
GRB2	LMO2
GRB2	LMX1A
GRB2	LNX1
GRB2	LNX2
GRB2	LPIN1
GRB2	LRRK1
GRB2	LTK
GRB2	LY6G6F
GRB2	LZTS2
GRB2	MAP2
GRB2	MAP3K1
GRB2	MAP4K1
GRB2	MAP4K3
GRB2	MAP4K4
GRB2	MAP4K5
GRB2	MAPK9
GRB2	MAPT
GRB2	MED19
GRB2	MED28
GRB2	MEI4
GRB2	MET
GRB2	MRE11
GRB2	MST1R
GRB2	MUC1
GRB2	MVB12A
GRB2	MYG1
GRB2	MYH9
GRB2	MYOZ1
GRB2	NCKIPSD
GRB2	NFE2L2
GRB2	NIF3L1
GRB2	NKX2-5
GRB2	NPM1
GRB2	NTRK1
GRB2	NUTM2F
GRB2	PACRGL
GRB2	PAK1
GRB2	PAK2
GRB2	PALM2AKAP2
GRB2	PARD6A
GRB2	PCDHB5
GRB2	PDCD6IP
GRB2	PDGFRA
GRB2	PDGFRB
GRB2	PEAK1
GRB2	PEAK3
GRB2	PHETA1
GRB2	PIK3AP1
GRB2	PIK3C2B
GRB2	PIK3CA
GRB2	PIK3CB
GRB2	PIK3R1
GRB2	PIK3R2
GRB2	PIK3R3
GRB2	PLCG1
GRB2	PLD2
GRB2	PLEKHA7
GRB2	PLEKHS1
GRB2	PLXNB1
GRB2	PNMA5
GRB2	PPARA
GRB2	PPP3CA
GRB2	PRKAB1
GRB2	PRKAR1A
GRB2	PRKN
GRB2	PRMT5
GRB2	PRR22
GRB2	PRR5-ARHGAP8
GRB2	PRRC2A
GRB2	PSTPIP2
GRB2	PTK2
GRB2	PTK2B
GRB2	PTPN1
GRB2	PTPN11
GRB2	PTPN12
GRB2	PTPN22
GRB2	PTPN23
GRB2	PTPN6
GRB2	PTPRA
GRB2	PTPRE
GRB2	RAB11B
GRB2	RAC1
GRB2	RAPGEF1
GRB2	RB1
GRB2	RBBP6
GRB2	RBM4
GRB2	REL
GRB2	REPS2
GRB2	RET
GRB2	RHOU
GRB2	RNF208
GRB2	RPA1
GRB2	RUVBL1
GRB2	SF3A2
GRB2	SF3B4
GRB2	SH2B1
GRB2	SH2B2
GRB2	SH2D4A
GRB2	SH3KBP1
GRB2	SHANK3
GRB2	SHC1
GRB2	SHC4
GRB2	SLC25A5
GRB2	SLC25A6
GRB2	SNX18
GRB2	SOCS1
GRB2	SOCS4
GRB2	SOCS7
GRB2	SOS1
GRB2	SOS2
GRB2	SPATA2L
GRB2	SPRY2
GRB2	SRC
GRB2	SRGAP3
GRB2	STAMBP
GRB2	SYK
GRB2	SYN1
GRB2	SYNJ1
GRB2	SYNJ2
GRB2	SYNM
GRB2	TBC1D3B
GRB2	TBC1D3G
GRB2	TFG
GRB2	THEMIS
GRB2	TLE5
GRB2	TMEM128
GRB2	TMEM185A
GRB2	TNFAIP1
GRB2	TNFRSF1A
GRB2	TNK2
GRB2	TOM1L1
GRB2	TP53BP2
GRB2	TRIB3
GRB2	TRIM27
GRB2	TSG101
GRB2	TSPAN2
GRB2	TXK
GRB2	TYRO3
GRB2	UBASH3B
GRB2	UQCC2
GRB2	VAV1
GRB2	VAV2
GRB2	VAV3
GRB2	VCP
GRB2	VPS28
GRB2	VPS37B
GRB2	VPS37C
GRB2	WAS
GRB2	WASF1
GRB2	WASL
GRB2	WBP11
GRB2	WDFY3
GRB2	WDR1
GRB2	WDR44
GRB2	WDR6
GRB2	WIPF1
GRB2	WIPF2
GRB2	WIPF3
GRB2	YWHAB
GRB2	YWHAE
GRB2	YWHAG
GRB2	YWHAZ
GRB2	ZAP70
GRB2	ZBTB12
GRB2	ZBTB7B
GRB2	ZMYM6
GRB2	ZNF232
GRB2	ZNF341
GRB2	ZNF474
GRB2	ZNF620
GRB2	ZNG1A
GRB7	INSR
GRB7	KCTD6
GRB7	KIT
GRB7	LAX1
GRB7	LY6G6F
GRB7	MET
GRB7	NOC2L
GRB7	OLIG1
GRB7	PDGFRB
GRB7	PICK1
GRB7	PLK1
GRB7	PTK2
GRB7	RET
GRB7	RND1
GRB7	RPL31
GRB7	RPTOR
GRB7	SHC1
GRB7	STAC3
GRB7	STAU1
GRB7	TCF12
GRB7	TGM5
GRB7	TRIM36
GRB7	TRIM43
GRB7	USP2
GRB7	ZNHIT1
GREB1	PNKD
GREB1	PRKAR1B
GREB1	PTGES3
GREB1	TKT
GREB1	TTC9C
GREB1L	LYPD4
GREB1L	PNKD
GREB1L	TSEN2
GREB1L	TTC9C
GREM1	KDR
GREM1	KRTAP12-2
GREM1	MDFI
GREM1	YWHAH
GREM2	HECTD3
GREM2	HLA-F
GREM2	KBTBD6
GREM2	KBTBD7
GREM2	LDLR
GREM2	LRP2
GREM2	MAEA
GREM2	MAPK14
GREM2	MKLN1
GREM2	NACC1
GREM2	NOTCH2
GREM2	PPP2CA
GREM2	PRKCI
GREM2	RNF123
GREM2	SNX27
GREM2	SORL1
GREM2	SQSTM1
GREM2	UBAC1
GREM2	UBR1
GREM2	VWDE
GREM2	WAPL
GREM2	WDHD1
GREM2	ZMYND19
GREM2	ZZEF1
GRHL1	GRHL2
GRHL1	GRHL3
GRHL1	ZNF76
GRHL2	GRHL3
GRHL2	LMO4
GRHL2	PAX5
GRHL2	PAX6
GRHL2	PIAS2
GRHL3	PRMT5
GRHL3	PRMT6
GRHL3	RIPPLY1
GRHL3	VSIG8
GRHPR	PGM1
GRHPR	PPIA
GRHPR	PRDX6
GRHPR	PRKN
GRHPR	SLC23A1
GRHPR	SUCLA2
GRIA1	GRIA2
GRIA1	GRID1
GRIA1	KLF15
GRIA1	NEDD4
GRIA1	RAB11B
GRIA1	UNC45B
GRIA1	ZNF232
GRIA2	GRIP1
GRIA2	ITGB3
GRIA2	MYO5A
GRIA2	NSF
GRIA2	NUFIP1
GRIA2	PICK1
GRIA2	RNF167
GRIA2	SPTAN1
GRIA2	TSPAN7
GRIA3	GRIA4
GRIA3	GRIP1
GRIA3	HECTD4
GRIA3	HLA-F
GRIA3	LMF2
GRIA3	METAP2
GRIA3	PICK1
GRIA3	SEMA4F
GRIA3	TMPPE
GRIA4	GRIP1
GRIA4	HNRNPK
GRIA4	PICK1
GRIA4	PRKCG
GRID1	HBB
GRID1	HTR3A
GRID1	KLRC1
GRID1	LGALS1
GRID1	LILRB3
GRID1	PDGFRA
GRID1	TCTN2
GRID2	GRID2IP
GRID2	PTPN4
GRID2IP	YWHAB
GRID2IP	YWHAG
GRID2IP	YWHAH
GRIK1	PICK1
GRIK1	SDCBP
GRIK2	GRIK5
GRIK2	HTT
GRIK2	PICK1
GRIK2	SDCBP
GRIK2	WFS1
GRIK5	PORCN
GRIN1	GRIN2A
GRIN1	GRIN2B
GRIN1	GRIN3A
GRIN1	GRIN3B
GRIN1	LNX1
GRIN1	MANEA
GRIN1	NOTCH3
GRIN1	PTPRK
GRIN1	SPTAN1
GRIN2A	GRIN2B
GRIN2A	GRIN3B
GRIN2A	HERC2
GRIN2A	HIGD2A
GRIN2A	LMF2
GRIN2A	LRP6
GRIN2A	LY6D
GRIN2A	METTL9
GRIN2A	MIB1
GRIN2A	NEURL4
GRIN2A	NXNL2
GRIN2A	PDE3B
GRIN2A	PIGA
GRIN2A	PPP2CA
GRIN2A	PPP2R1A
GRIN2A	PPP2R1B
GRIN2A	PPP2R5B
GRIN2A	PPP2R5D
GRIN2A	PPP2R5E
GRIN2A	PTK2B
GRIN2A	PTPN4
GRIN2A	SLC27A3
GRIN2A	SMPD2
GRIN2A	SPTAN1
GRIN2A	SRC
GRIN2A	ST7
GRIN2A	TAP2
GRIN2A	TTC28
GRIN2A	UFSP2
GRIN2A	USP33
GRIN2B	LIN7B
GRIN2B	MAGI3
GRIN2B	MET
GRIN2B	MIB2
GRIN2B	PRKN
GRIN2B	RASGRF1
GRIN2B	SPTAN1
GRIN2C	HAUS1
GRIN2C	HAUS8
GRIN2C	HECTD3
GRIN2C	HSPA5
GRIN2C	HSPD1
GRIN2C	ICA1L
GRIN2C	IL37
GRIN2C	KHDC4
GRIN2C	LAMTOR5
GRIN2C	LASP1
GRIN2C	LHX5
GRIN2C	LHX8
GRIN2C	LINC00518
GRIN2C	LONRF2
GRIN2C	LOXL4
GRIN2C	LURAP1
GRIN2C	MANBA
GRIN2C	MLST8
GRIN2C	MRM1
GRIN2C	MSANTD3
GRIN2C	MYOZ2
GRIN2C	NBL1
GRIN2C	NPAS2
GRIN2C	NR2C2
GRIN2C	OAF
GRIN2C	ODF2
GRIN2C	OIP5
GRIN2C	OTUD7B
GRIN2C	PANX2
GRIN2C	PARP11
GRIN2C	PER1
GRIN2C	PLEKHG7
GRIN2C	PLEKHS1
GRIN2C	POLR2E
GRIN2C	PPARA
GRIN2C	PPP1R12B
GRIN2C	PPP1R21
GRIN2C	PRKAB2
GRIN2C	PSMC6
GRIN2C	PSME1
GRIN2C	PTMA
GRIN2C	PTPRK
GRIN2C	RAB2B
GRIN2C	RGR
GRIN2C	RHEB
GRIN2C	RNF138
GRIN2C	RNF208
GRIN2C	RPS4X
GRIN2C	SEMA4G
GRIN2C	SHOX2
GRIN2C	SNW1
GRIN2C	SPATS1
GRIN2C	SPRYD7
GRIN2C	STIM1
GRIN2C	TCAP
GRIN2C	TEN1
GRIN2C	TERF1
GRIN2C	TEX12
GRIN2C	TEX35
GRIN2C	THAP3
GRIN2C	TIMM17B
GRIN2C	TMEM61
GRIN2C	TMTC1
GRIN2C	TRIM23
GRIN2C	TRIM35
GRIN2C	TSEN2
GRIN2C	TTC23L
GRIN2C	TUBA4A
GRIN2C	UBE2A
GRIN2C	UBE2V1
GRIN2C	VPS54
GRIN2C	WBP1L
GRIN2C	ZBTB14
GRIN2C	ZC2HC1C
GRIN2C	ZCCHC17
GRIN2C	ZNF333
GRIN2C	ZNF829
GRIN3A	GRIN3B
GRIN3A	PTPA
GRIN3B	GUCY1B1
GRIN3B	HSPA5
GRIN3B	LRRFIP2
GRIN3B	MXRA7
GRIN3B	NES
GRIN3B	PKD2
GRIN3B	SPCS1
GRIN3B	TAX1BP1
GRIN3B	TPD52L1
GRIN3B	TPD52L2
GRIN3B	TXNDC11
GRINA	KRTAP19-5
GRINA	KRTAP6-2
GRINA	TIAL1
GRINA	TMEM242
GRIP1	GRIPAP1
GRIP1	GRM3
GRIP1	GRM7
GRIP1	HUS1
GRIP1	IRF3
GRIP1	KMT5B
GRIP1	MFAP3
GRIP1	NEK6
GRIP1	PPARG
GRIP1	PSMB9
GRIP1	SFN
GRIP1	SNTB2
GRIP1	THRA
GRIP1	UBA7
GRIP1	UBE2I
GRIP1	WDR6
GRIP1	XDH
GRIP1	YWHAB
GRIP1	YWHAE
GRIP1	YWHAG
GRIP1	YWHAH
GRIP1	YWHAQ
GRIP2	PPFIA1
GRIPAP1	HDAC4
GRIPAP1	ING4
GRIPAP1	ING5
GRIPAP1	ISCA1
GRIPAP1	KRT23
GRIPAP1	LNX1
GRIPAP1	MEOX2
GRIPAP1	MFAP1
GRIPAP1	MGC50722
GRIPAP1	MLLT6
GRIPAP1	NDEL1
GRIPAP1	NUAK2
GRIPAP1	PIBF1
GRIPAP1	PKNOX2
GRIPAP1	PKP2
GRIPAP1	PPP1R18
GRIPAP1	PRKD1
GRIPAP1	PRKY
GRIPAP1	PRPF18
GRIPAP1	PSMB1
GRIPAP1	RAB4A
GRIPAP1	RCOR3
GRIPAP1	S100A6
GRIPAP1	SMARCE1
GRIPAP1	SNAPC5
GRIPAP1	SNW1
GRIPAP1	STAP1
GRIPAP1	TBC1D30
GRIPAP1	TCEA2
GRIPAP1	TCP10L
GRIPAP1	TEPSIN
GRIPAP1	TFPT
GRIPAP1	TRAF2
GRIPAP1	TSGA10IP
GRIPAP1	TSHZ2
GRIPAP1	TSNAX
GRIPAP1	TTC23
GRIPAP1	USO1
GRIPAP1	USP2
GRIPAP1	ZMAT2
GRIPAP1	ZNF219
GRIPAP1	ZNF250
GRIPAP1	ZNF35
GRIPAP1	ZNF365
GRIPAP1	ZNF835
GRK2	GRK3
GRK2	HDAC6
GRK2	KBTBD7
GRK2	KCNIP3
GRK2	MDM2
GRK2	NCAM1
GRK2	NFKBIA
GRK2	PDE6G
GRK2	PIK3CB
GRK2	PPP1R16B
GRK2	PRKCB
GRK2	PTCH1
GRK2	SCFD2
GRK2	SRC
GRK2	TBC1D14
GRK2	UBC
GRK4	GRK6
GRK4	PER1
GRK4	S100A7
GRK4	SERPINB3
GRK4	SERPINB4
GRK4	STIP1
GRK5	NFKBIA
GRK6	HNRNPCL2
GRK6	HSP90AA1
GRK6	HSP90AB1
GRK6	KCNE3
GRK6	KCNIP3
GRK6	MANSC1
GRK6	MARCHF1
GRK6	MMS19
GRK6	MRAP2
GRK6	NCR3LG1
GRK6	NOLC1
GRK6	NR4A1
GRK6	PNLIPRP2
GRK6	PPP4R3A
GRK6	RNF149
GRK6	RUBCNL
GRK6	RUFY1
GRK6	SLC31A1
GRK6	SPMIP4
GRK6	TNFRSF1A
GRK6	UTP25
GRK7	HDLBP
GRK7	HSP90AA1
GRK7	HSP90AB1
GRK7	HSP90AB3P
GRK7	THUMPD3
GRK7	ZYG11B
GRM1	KPNA1
GRM1	OPTN
GRM2	HTR2A
GRM2	MGST3
GRM2	MMGT1
GRM2	NAALADL2
GRM2	NHERF1
GRM2	NHERF2
GRM2	PDZK1IP1
GRM2	SAR1A
GRM2	SLC30A8
GRM2	SLC38A1
GRM2	SLC71A2
GRM2	STOM
GRM2	TFRC
GRM2	TMEM130
GRM2	TMEM237
GRM2	TMEM248
GRM2	TSPAN18
GRM2	UBQLN1
GRM3	NHERF1
GRM3	NHERF2
GRM3	PICK1
GRM3	PPM1A
GRM3	SPOP
GRM4	GRM7
GRM5	PRNP
GRM5	SIAH1
GRM7	PICK1
GRN	H2AP
GRN	H3-5
GRN	H3C1
GRN	HHEX
GRN	HOXA1
GRN	HOXC4
GRN	HRG
GRN	HSPG2
GRN	IGFBP4
GRN	IGFL1
GRN	IGFL3
GRN	IL16
GRN	ILF3
GRN	ING4
GRN	INTS9
GRN	IQCF2
GRN	IRAG1
GRN	ISCA2
GRN	KEAP1
GRN	KIF1A
GRN	KLF15
GRN	KLF3
GRN	KLHL20
GRN	KLK3
GRN	KRT34
GRN	KRTAP1-1
GRN	KRTAP1-5
GRN	KRTAP10-7
GRN	KRTAP10-8
GRN	KRTAP11-1
GRN	KRTAP12-1
GRN	KRTAP13-2
GRN	KRTAP13-3
GRN	KRTAP15-1
GRN	KRTAP19-7
GRN	KRTAP26-1
GRN	KRTAP5-9
GRN	KRTAP6-1
GRN	KRTAP6-2
GRN	KRTAP8-1
GRN	LASP1
GRN	LCA5L
GRN	LCE1A
GRN	LCE1B
GRN	LCE1D
GRN	LCE1E
GRN	LCE2A
GRN	LCE2B
GRN	LCE2D
GRN	LCE3C
GRN	LCE3E
GRN	LCE4A
GRN	LDLRAD1
GRN	LGALS1
GRN	LHX6
GRN	LHX8
GRN	LOC401296
GRN	LOXL4
GRN	LPIN1
GRN	LVRN
GRN	MALT1
GRN	MAP1LC3B
GRN	MAP3K5
GRN	MAX
GRN	MBD4
GRN	MEOX2
GRN	MFAP5
GRN	MIIP
GRN	MNDA
GRN	MOGAT3
GRN	MRPS17
GRN	MSH5
GRN	MSRB3
GRN	MYL11
GRN	MYNN
GRN	NACAD
GRN	NAPSA
GRN	NDN
GRN	NDUFAF4
GRN	NFX1
GRN	NGEF
GRN	NLK
GRN	NLRP1
GRN	NOTCH1
GRN	NOTCH2
GRN	NR1D2
GRN	NUFIP2
GRN	OIP5
GRN	OTUB1
GRN	OTUD5
GRN	OTX1
GRN	P2RY6
GRN	P4HB
GRN	PALM
GRN	PARP11
GRN	PCGF5
GRN	PER1
GRN	PERP
GRN	PGLYRP3
GRN	PHF7
GRN	PHLDA1
GRN	PIAS1
GRN	PKMYT1
GRN	PKP2
GRN	PLA2G10
GRN	PLA2G12A
GRN	PLEKHG4
GRN	PLEKHG7
GRN	PLLP
GRN	PLPPR1
GRN	POLR3F
GRN	POU4F2
GRN	PRKAA2
GRN	PRKAB2
GRN	PRPS2
GRN	PSAP
GRN	PSMB10
GRN	PSMB8
GRN	PTMA
GRN	PTPMT1
GRN	PUM1
GRN	PXN
GRN	QARS1
GRN	RBM14
GRN	RCHY1
GRN	RHPN1
GRN	RNF112
GRN	RNF138
GRN	RNF14
GRN	RNF208
GRN	RPS15A
GRN	RUSC1-AS1
GRN	RYBP
GRN	SAMTOR
GRN	SAV1
GRN	SCAMP4
GRN	SDC2
GRN	SEM1
GRN	SEMA4G
GRN	SEPTIN6
GRN	SERINC3
GRN	SGTA
GRN	SHFL
GRN	SHOX2
GRN	SIRT3
GRN	SKIC8
GRN	SLC39A7
GRN	SLURP1
GRN	SMAD9
GRN	SMCP
GRN	SMURF1
GRN	SNRNP40
GRN	SORT1
GRN	SOX14
GRN	SPACA4
GRN	SPATA8
GRN	SPINK2
GRN	SPMIP4
GRN	SPRED1
GRN	SPRED2
GRN	SPRY2
GRN	SPRY4
GRN	SPSB3
GRN	STUB1
GRN	SUMF2
GRN	SYT16
GRN	TAFA3
GRN	TASOR2
GRN	TAT
GRN	TAX1BP1
GRN	TBPL1
GRN	TCEAL8
GRN	TCP10L
GRN	TDG
GRN	TEAD1
GRN	TEX19
GRN	TIMM17B
GRN	TLE1
GRN	TLE5
GRN	TMEM61
GRN	TMUB2
GRN	TNFRSF1A
GRN	TNFRSF1B
GRN	TP53TG5
GRN	TRIB3
GRN	TRIM35
GRN	TRMT61B
GRN	TRNT1
GRN	TSC22D4
GRN	TSPAN4
GRN	TSSC4
GRN	TTC1
GRN	TTC23
GRN	TUT7
GRN	UTP23
GRN	VASN
GRN	VDAC2
GRN	VPS37A
GRN	VSX2
GRN	WWOX
GRN	YAF2
GRN	YIF1A
GRN	YY1
GRN	ZBTB24
GRN	ZC3HC1
GRN	ZFHX2
GRN	ZFP41
GRN	ZFP64
GRN	ZKSCAN8
GRN	ZNF124
GRN	ZNF138
GRN	ZNF180
GRN	ZNF239
GRN	ZNF296
GRN	ZNF366
GRN	ZNF408
GRN	ZNF444
GRN	ZNF488
GRN	ZNF497
GRN	ZNF512B
GRN	ZNF517
GRN	ZNF524
GRN	ZNF57
GRN	ZNF572
GRN	ZNF625
GRN	ZNF641
GRN	ZNF670
GRN	ZNF696
GRN	ZNF697
GRN	ZNF774
GRN	ZNF791
GRN	ZSCAN21
GRN	ZSCAN26
GRN	ZSCAN9
GRN	tmp_locus_54
GRPEL1	GRPEL2
GRPEL1	HSCB
GRPEL1	HSPA9
GRPEL1	MDH2
GRPEL1	MRPL58
GRPEL1	MYC
GRPEL1	PALLD
GRPEL1	POLR1C
GRPEL1	PROSER2
GRPEL1	RAB11A
GRPEL1	RAB33A
GRPEL1	RAB9A
GRPEL1	SKI
GRPEL1	SPATA24
GRPEL1	SPG21
GRPEL1	TESMIN
GRPEL1	TIMM44
GRPEL2	MRM1
GRPEL2	NDUFAF5
GRPEL2	OXLD1
GRPEL2	SPX
GRPR	HCCS
GRPR	LMBR1
GRPR	LMBRD2
GRPR	MAD2L2
GRPR	MBLAC2
GRPR	NSUN3
GRPR	PANX1
GRPR	PDK1
GRPR	PEX19
GRPR	PRXL2A
GRPR	RAB39B
GRPR	RAB3B
GRPR	RAB4A
GRPR	RAP1B
GRPR	RETREG2
GRPR	SLC61A1
GRPR	SLC6A8
GRPR	TAP1
GRPR	TMT1B
GRPR	TTK
GRPR	USP30
GRPR	ZNG1C
GRSF1	HADHA
GRSF1	HARS2
GRSF1	HSD17B10
GRSF1	IARS2
GRSF1	IGHMBP2
GRSF1	IMMP2L
GRSF1	MDH2
GRSF1	MRM3
GRSF1	MRPL11
GRSF1	MRPL21
GRSF1	MRPL24
GRSF1	MRPL28
GRSF1	MRPL4
GRSF1	MRPL47
GRSF1	MRPL48
GRSF1	MRPL58
GRSF1	MRPS2
GRSF1	MRPS22
GRSF1	MRPS25
GRSF1	MRPS26
GRSF1	MRPS27
GRSF1	MRPS28
GRSF1	MRPS31
GRSF1	MRPS34
GRSF1	MRPS7
GRSF1	MTIF2
GRSF1	MTPAP
GRSF1	MYC
GRSF1	MYCN
GRSF1	NME4
GRSF1	PNPT1
GRSF1	PRKN
GRSF1	PRRC2A
GRSF1	PSMD10
GRSF1	PTCD3
GRSF1	REXO4
GRSF1	RPL14
GRSF1	RPL36
GRSF1	RPS3
GRSF1	RPS6KA2
GRSF1	RPS6KA3
GRSF1	RRS1
GRSF1	STAU1
GRSF1	SURF6
GRSF1	TFAM
GRSF1	TRMT10C
GRTP1	MAGEA3
GRTP1	MINDY1
GRTP1	PCDHGC3
GRTP1	UBB
GRWD1	HUWE1
GRWD1	IFI16
GRWD1	IPO7
GRWD1	MCM7
GRWD1	MEN1
GRWD1	NOC2L
GRWD1	NPM1
GRWD1	PRKN
GRWD1	PRMT1
GRWD1	RFC4
GRWD1	RPL11
GRWD1	RPL23
GRWD1	RPL3
GRWD1	RPS6
GRWD1	RUVBL2
GRWD1	TCP1
GRWD1	TOP1
GRWD1	TP53
GRWD1	UBR5
GRWD1	VCP
GRWD1	WDR5
GRWD1	XPO1
GRXCR1	GSN
GRXCR1	INCA1
GRXCR1	KLHL24
GRXCR1	PGAM4
GRXCR1	PICK1
GRXCR1	PPP1CC
GRXCR1	PRDM6
GRXCR1	SCIN
GRXCR1	SDCBP
GRXCR1	SNX32
GRXCR1	TEX11
GRXCR1	VPS4B
GSC	IAH1
GSC	LRRC15
GSC2	GTF2H5
GSC2	GTSF1L
GSC2	GUCA1A
GSC2	GUCY1A2
GSC2	HMBOX1
GSC2	ISX
GSC2	KDM6A
GSC2	KLHL38
GSC2	KRT34
GSC2	KRTAP5-9
GSC2	LCE3E
GSC2	LTO1
GSC2	MAD2L2
GSC2	MAPK9
GSC2	MARF1
GSC2	MID2
GSC2	MORF4L1
GSC2	MRPL53
GSC2	MRPS23
GSC2	NME7
GSC2	PACSIN2
GSC2	PDE4C
GSC2	PRKAB2
GSC2	PTER
GSC2	SCAF1
GSC2	SDCBP
GSC2	TIPIN
GSC2	TNPO2
GSC2	TSR2
GSC2	UBE2R2
GSC2	VCX2
GSC2	XRCC4
GSC2	YPEL5
GSC2	ZNF444
GSC2	ZNF587
GSDMA	GSKIP
GSDMA	HCN1
GSDMA	HES4
GSDMA	IFNA4
GSDMA	KLHL11
GSDMA	MBNL1
GSDMA	MMTAG2
GSDMA	MOGAT3
GSDMA	MYCBPAP
GSDMA	NDUFS5
GSDMA	NRSN1
GSDMA	NUDT3
GSDMA	OR2A4
GSDMA	PCOLCE2
GSDMA	PHF11
GSDMA	PINK1
GSDMA	PPP2R2B
GSDMA	PRSS16
GSDMA	PTDSS1
GSDMA	RBM42
GSDMA	RHBDD1
GSDMA	RIPPLY3
GSDMA	RMP24
GSDMA	RNF115
GSDMA	SARAF
GSDMA	SFR1
GSDMA	SH2D3A
GSDMA	SSUH2
GSDMA	ST7
GSDMA	ST8SIA1
GSDMA	STX17
GSDMA	TBC1D22B
GSDMA	TEFM
GSDMA	THAP10
GSDMA	TSPAN6
GSDMA	UPK1A
GSDMA	VWA3B
GSDMA	ZC3HC1
GSDMA	ZIC1
GSDMA	ZSCAN12
GSDMC	MYO9A
GSDMC	SSUH2
GSDMC	STX17
GSDMC	TEDC1
GSDMD	IL1B
GSDMD	KCTD6
GSDMD	MEOX2
GSDMD	NEDD4
GSDMD	PSMA1
GSDMD	SYVN1
GSDMD	ZBTB33
GSDMD	ZNF426
GSDMD	ZNF558
GSDME	GYPA
GSDME	HIDE1
GSDME	HVCN1
GSDME	KLC3
GSDME	MRS2
GSDME	MUL1
GSDME	OCIAD1
GSDME	OTUD4
GSDME	PLEC
GSDME	SCN2B
GSDME	SIGLECL1
GSDME	SLC27A2
GSDME	TACSTD2
GSDME	TIFA
GSDME	TPST2
GSDME	UQCRH
GSDME	USP48
GSDME	ZSCAN29
GSE1	HAO2
GSE1	HDAC1
GSE1	HDAC2
GSE1	HMG20A
GSE1	HMG20B
GSE1	KDM1A
GSE1	LENG8
GSE1	LHX3
GSE1	LLGL2
GSE1	NUDT18
GSE1	OVOL2
GSE1	RALBP1
GSE1	RANBP9
GSE1	RBPMS
GSE1	RCOR1
GSE1	RCOR3
GSE1	RUNX1T1
GSE1	SHARPIN
GSE1	SNAI1
GSE1	TCF4
GSE1	TEKT4
GSE1	TFIP11
GSE1	TRAF2
GSE1	TRIM27
