Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Long-term potentiation	12/67	2.158490683713366e-11	2.674967775544565e-09	0	0	18.94048858630357	465.1599668533875	RPS6KA3;PPP3CB;MAP2K2;PRKCB;CAMK4;RPS6KA1;EP300;MAPK1;ITPR3;BRAF;RAF1;MAPK3
KEGG_2021_Human	T cell receptor signaling pathway	14/104	2.5355144791891616e-11	2.674967775544565e-09	0	0	13.599703703703703	331.8061075544025	MAP2K2;PDPK1;NFATC2;CBLB;PPP3CB;MAPK1;PRKCQ;PTPN6;PLCG1;RAF1;MAP2K7;MAP3K7;PAK2;MAPK3
KEGG_2021_Human	Regulation of actin cytoskeleton	18/218	1.4689127322221636e-10	8.48960885397944e-09	0	0	7.966018099547512	180.36123215690208	MAP2K2;PPP1R12A;LIMK1;BRAF;ARHGAP35;FGD3;DIAPH3;APC;TMSB4X;MYH9;MAPK1;ITGB7;ARHGEF7;RAF1;PAK2;WASF2;GIT1;MAPK3
KEGG_2021_Human	Neurotrophin signaling pathway	14/119	1.6094045220814105e-10	8.48960885397944e-09	0	0	11.648	262.6622448651937	MAP2K2;PDPK1;BAD;PRKCD;BRAF;RPS6KA3;CAMK4;RPS6KA1;RAPGEF1;MAPK1;PLCG1;RAF1;MAP2K7;MAPK3
KEGG_2021_Human	mTOR signaling pathway	15/154	5.254791467326415e-10	2.2175219992117477e-08	0	0	9.45304470709147	201.98047063145077	PRKAA1;MAP2K2;PRKCB;PDPK1;BRAF;RPTOR;RPS6KA3;CLIP1;RPS6KA1;MAPK1;RICTOR;LAMTOR1;RAF1;EIF4B;MAPK3
KEGG_2021_Human	Thyroid hormone signaling pathway	13/121	2.291511781913877e-09	8.058483099730467e-08	0	0	10.46742871189774	208.23959277275907	PFKFB2;MED1;MAP2K2;PRKCB;PDPK1;HDAC1;BAD;PFKL;EP300;MAPK1;PLCG1;RAF1;MAPK3
KEGG_2021_Human	ErbB signaling pathway	11/85	5.525966193051661e-09	1.6656840953341433e-07	0	0	12.835289236605028	244.04772168142952	MAP2K2;PRKCB;BAD;MAPK1;CBLB;BRAF;PLCG1;RAF1;MAP2K7;PAK2;MAPK3
KEGG_2021_Human	Non-small cell lung cancer	10/72	1.3789423785039887e-08	3.6369605233042706e-07	0	0	13.874489364699253	251.11943236848697	RB1;MAP2K2;PDPK1;PRKCB;BAD;MAPK1;BRAF;PLCG1;RAF1;MAPK3
KEGG_2021_Human	Glioma	10/75	2.0660057913449257e-08	4.843635799708659e-07	0	0	13.23211286530064	234.1430783181128	RB1;MAP2K2;PRKCB;CAMK4;MAPK1;BRAF;PLCG1;CAMK1;RAF1;MAPK3
KEGG_2021_Human	VEGF signaling pathway	9/59	3.194041333161989e-08	6.739427212971798e-07	0	0	15.426	266.2434080394241	PPP3CB;MAP2K2;PRKCB;BAD;MAPK1;NFATC2;PLCG1;RAF1;MAPK3
KEGG_2021_Human	Human immunodeficiency virus 1 infection	15/212	4.1917801735823786e-08	7.581068939354259e-07	0	0	6.6501994198694705	112.97062998752882	MAP2K2;PRKCB;BAD;LIMK1;NFATC2;ITPR3;CUL4A;PPP3CB;MAPK1;PLCG1;RAF1;MAP2K7;PAK2;MAP3K7;MAPK3
KEGG_2021_Human	Oxytocin signaling pathway	13/154	4.3115084015284894e-08	7.581068939354259e-07	0	0	8.004142346074186	135.7453950659921	PRKAA1;MAP2K2;PPP1R12A;PRKCB;NFATC2;ITPR3;EEF2;PPP3CB;CAMK4;MAPK1;CAMK1;RAF1;MAPK3
KEGG_2021_Human	Autophagy	12/137	9.58295478965487e-08	1.3480023070781183e-06	0	0	8.304211453744493	134.20182657933515	RPTOR;PRKAA1;MAP2K2;PDPK1;BAD;PRKCD;MAPK1;PRKCQ;EIF2AK4;RAF1;MAP3K7;MAPK3
KEGG_2021_Human	Insulin signaling pathway	12/137	9.58295478965487e-08	1.3480023070781183e-06	0	0	8.304211453744493	134.20182657933515	RPTOR;PRKAA1;MAP2K2;PDPK1;BAD;MKNK1;RAPGEF1;MAPK1;CBLB;BRAF;RAF1;MAPK3
KEGG_2021_Human	Yersinia infection	12/137	9.58295478965487e-08	1.3480023070781183e-06	0	0	8.304211453744493	134.20182657933515	RPS6KA3;MAP2K2;RPS6KA1;LIMK1;NFATC2;MAPK1;PLCG1;MAP2K7;ARHGEF7;MAP3K7;WASF2;MAPK3
KEGG_2021_Human	Renal cell carcinoma	9/69	1.2986476954236193e-07	1.712591648339898e-06	0	0	12.848478260869566	203.73539241358253	MAP2K2;BAD;RAPGEF1;EP300;MAPK1;BRAF;RAF1;PAK2;MAPK3
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	10/97	2.49186977888203e-07	2.92102512968949e-06	0	0	9.875018822466496	150.1502764790309	VASP;PRKCB;PRKCD;LIMK1;MAPK1;ASAP1;PLCG1;RAF1;WASF2;MAPK3
KEGG_2021_Human	Prostate cancer	10/97	2.49186977888203e-07	2.92102512968949e-06	0	0	9.875018822466496	150.1502764790309	RB1;MAP2K2;ZEB1;PDPK1;BAD;EP300;MAPK1;BRAF;RAF1;MAPK3
KEGG_2021_Human	Endometrial cancer	8/58	4.236140950553872e-07	4.70434600298351e-06	0	0	13.652640692640691	200.3448969518106	MAP2K2;APC;PDPK1;BAD;MAPK1;BRAF;RAF1;MAPK3
KEGG_2021_Human	MAPK signaling pathway	16/294	5.423103712919799e-07	5.713648383682235e-06	0	0	5.0283575829919025	72.5462637618964	MAP2K2;PRKCB;BRAF;RPS6KA3;PPP3CB;MKNK1;STMN1;RPS6KA1;NF1;MAPK1;RAF1;MAP2K7;PAK2;MAP3K7;MAP4K4;MAPK3
KEGG_2021_Human	Vascular smooth muscle contraction	11/133	5.910936734944233e-07	5.713648383682235e-06	0	0	7.766357492090883	111.379595383387	MAP2K2;PPP1R12A;PRKCB;PRKCD;MYH9;MAPK1;PRKCQ;ITPR3;BRAF;RAF1;MAPK3
KEGG_2021_Human	Hepatitis B	12/162	5.95735850431323e-07	5.713648383682235e-06	0	0	6.91136563876652	99.0638414824101	RB1;MAP2K2;PRKCB;BAD;EP300;NFATC2;MAPK1;BRAF;RAF1;MAP2K7;MAP3K7;MAPK3
KEGG_2021_Human	Focal adhesion	13/201	9.495855614751424e-07	8.711415368315437e-06	0	0	5.988726228582188	83.04710509549976	VASP;PPP1R12A;PRKCB;PDPK1;BAD;BRAF;ARHGAP35;RAPGEF1;MAPK1;ITGB7;RAF1;PAK2;MAPK3
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	9/89	1.1840031929776502e-06	1.000641363330581e-05	0	0	9.626576086956522	131.3701229935264	PPP3CB;MAP2K2;MAPK1;NFATC2;PRKCQ;PTPN6;PLCG1;RAF1;MAPK3
KEGG_2021_Human	Proteoglycans in cancer	13/205	1.185594032382205e-06	1.000641363330581e-05	0	0	5.862762721238938	79.99896043667235	MAP2K2;PPP1R12A;PRKCB;PDPK1;BRAF;ITPR3;HCLS1;MAPK1;PTPN6;PLCG1;RAF1;EIF4B;MAPK3
KEGG_2021_Human	Chronic myeloid leukemia	8/76	3.464054416734741e-06	2.8112133920424244e-05	0	0	10.029539088362618	126.10210563275326	RB1;MAP2K2;HDAC1;BAD;MAPK1;BRAF;RAF1;MAPK3
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	10/131	4.010737473778562e-06	3.1343170628417646e-05	0	0	7.08794976361471	88.07865882734195	PPP3CB;MAP2K2;PRKCB;NFATC2;MAPK1;BRAF;PTPN6;PLCG1;RAF1;MAPK3
KEGG_2021_Human	MicroRNAs in cancer	15/310	5.2383306273153585e-06	3.947456294155502e-05	0	0	4.418734866828087	53.72964060635968	MAP2K2;PRKCB;HDAC1;SIRT1;GLS;RPTOR;ZEB1;APC;STMN1;EP300;MAPK1;PLCG1;RAF1;EZH2;MAPK3
KEGG_2021_Human	cGMP-PKG signaling pathway	11/167	5.535529732801818e-06	3.94824764862231e-05	0	0	6.0631747638326585	73.39062750742274	VASP;PPP3CB;MAP2K2;PPP1R12A;BAD;NFATC2;MAPK1;ITPR3;ATP2B1;RAF1;MAPK3
KEGG_2021_Human	B cell receptor signaling pathway	8/81	5.613622249226034e-06	3.94824764862231e-05	0	0	9.34021229911641	112.92610297480076	PPP3CB;MAP2K2;PRKCB;MAPK1;NFATC2;PTPN6;RAF1;MAPK3
KEGG_2021_Human	Hepatocellular carcinoma	11/168	5.861804344036529e-06	3.989808763199057e-05	0	0	6.024248519387641	72.57444175987996	RB1;MAP2K2;APC;PRKCB;BAD;MAPK1;BRAF;PLCG1;RAF1;SMARCA4;MAPK3
KEGG_2021_Human	HIF-1 signaling pathway	9/109	6.457594376208331e-06	4.257976291812368e-05	0	0	7.693434782608696	91.93849745432183	PFKL;MAP2K2;PRKCB;MKNK1;EP300;MAPK1;PLCG1;GAPDH;MAPK3
KEGG_2021_Human	Long-term depression	7/60	7.180697273522616e-06	4.591294317312945e-05	0	0	11.219583604424203	132.88602798736176	MAP2K2;PRKCB;MAPK1;ITPR3;BRAF;RAF1;MAPK3
KEGG_2021_Human	Bladder cancer	6/41	8.664651179789056e-06	5.3071833053098536e-05	0	0	14.513304721030044	169.1708372044096	RB1;MAP2K2;MAPK1;BRAF;RAF1;MAPK3
KEGG_2021_Human	Shigellosis	13/246	8.803384629660895e-06	5.3071833053098536e-05	0	0	4.8209958600782405	56.11819627833588	GSK3A;PRKCD;ITPR3;SEPTIN9;RPTOR;HCLS1;MAPK1;PRKCQ;PLCG1;ARHGEF2;MAP3K7;WASF2;MAPK3
KEGG_2021_Human	AMPK signaling pathway	9/120	1.4136849083077878e-05	8.285764323692867e-05	0	0	6.927144535840188	77.35352332780641	PFKFB2;RPTOR;PRKAA1;PFKL;PDPK1;HMGCR;EEF2;MAP3K7;SIRT1
KEGG_2021_Human	GnRH signaling pathway	8/93	1.5718014585282476e-05	8.963516425661088e-05	0	0	8.016704863763687	88.67039215872737	MAP2K2;PRKCB;PRKCD;MAPK1;ITPR3;RAF1;MAP2K7;MAPK3
KEGG_2021_Human	Fc epsilon RI signaling pathway	7/68	1.6621602816234517e-05	9.229363669014428e-05	0	0	9.744205765969474	107.23310707913532	MAP2K2;PDPK1;MAPK1;PLCG1;RAF1;MAP2K7;MAPK3
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	11/193	2.1705193814714515e-05	0.000117430663971917	0	0	5.190114709851552	55.7312388546163	RB1;PPP3CB;MAP2K2;NFATC2;EP300;MAPK1;ITPR3;PLCG1;RAF1;MAP2K7;MAPK3
KEGG_2021_Human	Choline metabolism in cancer	8/98	2.307579930363885e-05	0.00012172484132669492	0	0	7.56940836940837	80.81650019289609	MAP2K2;PRKCB;PDPK1;MAPK1;PLCG1;RAF1;WASF2;MAPK3
KEGG_2021_Human	Melanoma	7/72	2.4255020273387763e-05	0.000124824616528898	0	0	9.142705570291778	97.15849842507356	RB1;MAP2K2;BAD;MAPK1;BRAF;RAF1;MAPK3
KEGG_2021_Human	Pathogenic Escherichia coli infection	11/197	2.624485350051947e-05	0.00013184914496689544	0	0	5.077461799660441	53.5572734376313	NCL;HCLS1;MYH9;MAPK1;PTPN6;ARHGEF2;PAK2;MAP3K7;GAPDH;WASF2;MAPK3
KEGG_2021_Human	FoxO signaling pathway	9/131	2.8531188301886516e-05	0.00014000187748135012	0	0	6.29903777619387	65.91636107539131	PRKAA1;MAP2K2;PDPK1;EP300;MAPK1;BRAF;RAF1;SIRT1;MAPK3
