arm	go_id	term_label	pattern	pval_5min	pval_10min
aCD3_only		GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	Absent	0.8106734434561627	0.8409090909090909
aCD3_only		GOBP_GLYCEROLIPID_METABOLIC_PROCESS	Absent	0.4376528117359413	0.9640787949015064
aCD3_only		GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	Absent	0.7355263157894737	0.526060606060606
aCD3_only		GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	Absent	0.3845177664974619	0.8078291814946619
aCD3_only		GOBP_GOLGI_ORGANIZATION	Absent	0.2318125770653514	0.3914634146341463
aCD3_only		GOBP_GOLGI_VESICLE_TRANSPORT	Absent	0.7841907151819323	0.5369127516778524
aCD3_only		GOBP_GROWTH	Late	0.0675818373812038	0.033160621761658
aCD3_only		GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	Absent	0.4188034188034188	0.8983425414364641
aCD3_only		GOBP_HEAD_DEVELOPMENT	Absent	0.721081081081081	0.1729166666666666
aCD3_only		GOBP_HEART_DEVELOPMENT	Absent	0.9647727272727272	0.3384785005512679
aCD3_only		GOBP_HEART_MORPHOGENESIS	Absent	0.1739130434782608	0.8386683738796414
aCD3_only		GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	Absent	0.6875	0.0834386852085967
aCD3_only		GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	Absent	0.8910256410256411	0.2126865671641791
aCD3_only		GOBP_HEMOPOIESIS	Absent	0.6308654848800834	0.5673758865248227
aCD3_only		GOBP_HETEROCHROMATIN_ORGANIZATION	Absent	0.6713286713286714	0.5178571428571429
aCD3_only		GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	Absent	0.804932735426009	0.5408602150537635
aCD3_only		GOBP_HOMEOSTATIC_PROCESS	Absent	0.3903688524590163	0.541497975708502
aCD3_only		GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	Absent	0.3502824858757062	0.5675675675675675
aCD3_only		GOBP_HORMONE_TRANSPORT	Absent	0.4035532994923858	0.2247191011235955
aCD3_only		GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_PROCESS	Absent	0.9712418300653596	0.9625935162094764
