leading_edge_list	kinase	overlap	lead_n	substrate_n	universe_n	fisher_p_two_sided	fdr_bh
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	PKG1	0	19	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	PKM	0	19	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	PLK3	0	19	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	PRKD2	0	19	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	Pim1	0	19	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	Pim2	0	19	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	RAF1	0	19	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	ROCK2	0	19	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	Ret	0	19	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	SGK1	0	19	10	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	Syk	0	19	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	TAK1	0	19	9	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	TTK	0	19	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_REGULATION_OF_GROWTH.txt	ZAP70	0	19	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	HIPK2	2	8	5	1219	0.0003734623515021356	0.044068557477251996
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Abl	2	8	21	1219	0.007439464462297577	0.43892840327555704
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	JAK1	1	8	3	1219	0.0195753040519786	0.4706415893650317
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	NuaK1	1	8	3	1219	0.0195753040519786	0.4706415893650317
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ATM	2	8	40	1219	0.02594799094772054	0.4706415893650317
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	LATS1	1	8	4	1219	0.026025466525320846	0.4706415893650317
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK1	3	8	109	1219	0.027919416318264594	0.4706415893650317
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	P38B	1	8	6	1219	0.03881449084674075	0.5328138873452652
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK9	1	8	7	1219	0.045153719266547904	0.5328138873452652
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCI	1	8	7	1219	0.045153719266547904	0.5328138873452652
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	LKB1	1	8	8	1219	0.05145633498096014	0.5519861388866633
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AurA	1	8	16	1219	0.10058081459437775	0.9890446768447144
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCD	1	8	19	1219	0.11842001710468229	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	JNK1	1	8	22	1219	0.13594885183164587	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AMPKA1	1	8	29	1219	0.17566843586996372	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCA	1	8	41	1219	0.24005173998534624	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ERK1	1	8	47	1219	0.27056008908769613	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CK2A1	1	8	49	1219	0.2804885490077797	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Akt1	1	8	53	1219	0.29999134236272024	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ERK2	1	8	54	1219	0.3047941461887051	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ALK	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AMPKA2	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AMPKG2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ASK1	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ATR	0	8	19	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AXL	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Akt2	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Akt3	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	AurB	0	8	29	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	BCR-ABL1	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	BRAF	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	BRSK1 iso2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	BRSK2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Bcr	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Brk	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Btk	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CAMK1A	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CAMK2A	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CAMKK1	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDC7	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK2	0	8	78	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK4	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK5	0	8	23	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK6	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CDK7	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CK1A	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CK1D	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	CK1E	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Chk1	0	8	57	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Chk2	0	8	10	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Cot	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	DAPK3	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	DNAPK	0	8	9	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	DYRK1A	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	DYRK2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	EGFR	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ERK5	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	FAK	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Fer	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Fyn	0	8	15	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	GSK3A	0	8	11	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	GSK3B	0	8	33	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Hck	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	IKKA	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	IKKB	0	8	8	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	IKKE	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ITK	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	JAK2	0	8	9	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	JAK3	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	JNK2	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	LATS2	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	LYN	0	8	12	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Lck	0	8	11	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	MAPKAPK2	0	8	19	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	MARK2	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	MEK1	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	MELK	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	MLK3	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Met	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	NEK6	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	NLK	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	P38A	0	8	21	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PAK1	0	8	18	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PAK2	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PAK4	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PDGFRB	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PDK1	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKACA	0	8	57	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCB	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCB iso2	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCE	0	8	8	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCG	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCT	0	8	8	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKCZ	0	8	6	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKG1	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PKM	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PLK1	0	8	33	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PLK3	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PRKD1	0	8	10	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	PRKD2	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Pim1	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Pim2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	RAF1	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ROCK1	0	8	8	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ROCK2	0	8	3	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	RSK2	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Ret	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	SGK1	0	8	10	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Src	0	8	55	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	Syk	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	TAK1	0	8	9	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	TBK1	0	8	7	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	TTK	0	8	4	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ULK1	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	ZAP70	0	8	5	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	mTOR	0	8	12	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	p70S6K	0	8	10	1219	1.0	1.0
αCD3_αCD226_5min__GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY.txt	p90RSK	0	8	16	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	DYRK1A	1	4	3	1219	0.009819901181905328	1.0
αCD3_αCD226_5min__GO_0008380.txt	CK1A	1	4	7	1219	0.022800385288649718	1.0
αCD3_αCD226_5min__GO_0008380.txt	p70S6K	1	4	10	1219	0.03245167380544121	1.0
αCD3_αCD226_5min__GO_0008380.txt	mTOR	1	4	12	1219	0.03884602881151451	1.0
αCD3_αCD226_5min__GO_0008380.txt	Akt1	1	4	53	1219	0.16308370506457553	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK2	1	4	78	1219	0.23267148973458257	1.0
αCD3_αCD226_5min__GO_0008380.txt	ALK	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AMPKA1	0	4	29	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AMPKA2	0	4	7	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AMPKG2	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ASK1	0	4	5	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ATM	0	4	40	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ATR	0	4	19	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AXL	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Abl	0	4	21	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Akt2	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Akt3	0	4	5	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AurA	0	4	16	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	AurB	0	4	29	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	BCR-ABL1	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	BRAF	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	BRSK1 iso2	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	BRSK2	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Bcr	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Brk	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Btk	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CAMK1A	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CAMK2A	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CAMKK1	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDC7	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK1	0	4	109	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK4	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK5	0	4	23	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK6	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK7	0	4	5	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CDK9	0	4	7	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CK1D	0	4	7	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CK1E	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	CK2A1	0	4	49	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Chk1	0	4	57	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Chk2	0	4	10	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	Cot	0	4	5	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	DAPK3	0	4	4	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	DNAPK	0	4	9	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	DYRK2	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	EGFR	0	4	6	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ERK1	0	4	47	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ERK2	0	4	54	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	ERK5	0	4	3	1219	1.0	1.0
αCD3_αCD226_5min__GO_0008380.txt	FAK	0	4	6	1219	1.0	1.0
